Asset_Identifier,Asset_Popularity_With_Funds,Asset_Risk_Type,Asset_Marketing_Proportion_Index,Asset_Category,Asset_Type,Asset_Type_ID,Asset_Price,Office_Establishment_Year,Office_Scale,Office_Location_Type,Office_Type,Office_Year,Office_Identifier,Office_ID,Asset_Office_Sales
FDU12,15.5,1,0.132630345,0,Bonds,1,263.8568,1985,2,0,0,28,OFF019,4,790.9704
FDT03,21.25,0,0.01001904,10,Bonds,1,184.6608,2002,2,1,1,11,OFF045,7,367.5216
FDY57,20.2,1,0.121254236,13,Bonds,1,94.5752,1997,2,0,1,16,OFF046,8,1821.6288
FDH56,9.8,1,0.063764099,6,Bonds,1,113.8492,1987,0,2,1,26,OFF013,1,1737.738
DRM23,16.6,0,0.136286138,7,ETF,0,171.4422,2009,1,2,2,4,OFF018,3,2241.7486
FDZ07,15.1,1,0.164391573,6,Bonds,1,62.8194,1985,2,0,0,28,OFF019,4,61.9194
FDK40,7.035,0,0.02189371,5,Bonds,1,262.791,2002,2,1,1,11,OFF045,7,3681.874
FDU04,7.93,0,0.006939681,5,Bonds,1,121.8414,1997,2,0,1,16,OFF046,8,2802.3522
DRL37,15.5,0,0.053388124,14,ETF,0,41.377,2007,2,1,1,6,OFF017,2,649.155
FDT26,18.85,1,0.067624438,4,Bonds,1,120.944,1985,1,2,3,28,OFF027,5,1078.596
FDT24,12.35,1,0.186236236,0,Bonds,1,78.7328,2002,2,1,1,11,OFF045,7,1390.1904
FDX57,17.25,1,0.047037323,13,Bonds,1,96.4068,1985,1,2,3,28,OFF027,5,2624.5836
FDA55,17.2,1,0.099780431,6,Bonds,1,225.2088,1985,2,0,0,28,OFF019,4,447.4176
NCN05,8.235,0,0.014488997,8,Private Equity,2,183.795,2002,2,1,1,11,OFF045,7,2929.52
FDR58,6.675,0,0.04200648,13,Bonds,1,92.6462,2002,2,1,1,11,OFF045,7,1665.8316
FDX47,6.55,1,0.034575546,1,Bonds,1,156.5288,1987,0,2,1,26,OFF013,1,1571.288
NCH54,13.5,0,0.072965144,9,Private Equity,2,160.692,2009,1,2,2,4,OFF018,3,1917.504
NCH42,6.86,0,0.036530411,9,Private Equity,2,227.801,2004,2,1,1,9,OFF035,6,3904.917
FDH56,9.8,1,0.063946629,6,Bonds,1,116.6492,2002,2,1,1,11,OFF045,7,2316.984
FDQ48,14.3,1,0.034551415,0,Bonds,1,98.1726,2009,1,2,2,4,OFF018,3,685.1082
FDN20,19.35,0,0.026329989,6,Bonds,1,169.2474,2007,2,1,1,6,OFF017,2,3705.8428
FDA15,9.3,0,0.016009057,4,Bonds,1,250.6092,1987,0,2,1,26,OFF013,1,6474.2392
FDS48,15.15,0,0.048637888,0,Bonds,1,149.7708,1985,2,0,0,28,OFF019,4,150.4708
FDW02,4.805,1,0.037852995,4,Bonds,1,126.2704,2009,1,2,2,4,OFF018,3,3629.9416
FDN03,9.8,1,0.015016891,10,Bonds,1,248.6408,1985,1,2,3,28,OFF027,5,6759.2016
FDF57,14.5,1,0.059160135,6,Bonds,1,170.7448,2007,2,1,1,6,OFF017,2,2045.3376
DRM37,15.35,0,0.096379585,14,ETF,0,196.5768,2004,2,1,1,9,OFF035,6,4729.8432
NCD54,21.1,0,0.029008944,9,Private Equity,2,143.3786,1997,2,0,1,16,OFF046,8,866.8716
NCQ42,20.35,0,0.039078047,9,Private Equity,2,128.3678,1985,1,2,3,28,OFF027,5,3179.195
FDW49,19.5,0,0.082536604,3,Bonds,1,177.2002,2004,2,1,1,9,OFF035,6,2149.2024
DRI03,6.03,0,0.0226848,4,ETF,0,178.1028,1987,0,2,1,26,OFF013,1,4604.6728
FDD14,20.7,0,0.170152831,3,Bonds,1,182.6266,2002,2,1,1,11,OFF045,7,2581.9724
FDN02,16.5,0,0.073827748,3,Bonds,1,208.8638,1997,2,0,1,16,OFF046,8,2484.7656
FDQ45,9.5,1,0.010864186,13,Bonds,1,185.3608,1985,1,2,3,28,OFF027,5,5329.0632
FDX56,17.1,1,0.07436116,6,Bonds,1,206.1638,2009,1,2,2,4,OFF018,3,4141.276
FDE51,5.925,1,0.168901843,4,Bonds,1,43.4086,1985,2,0,0,28,OFF019,4,44.6086
FDT47,5.26,1,0.02455854,1,Bonds,1,95.6068,2002,2,1,1,11,OFF045,7,2332.9632
FDM22,14.0,1,0.041949832,13,Bonds,1,54.064,2004,2,1,1,9,OFF035,6,1118.544
FDB27,7.575,0,0.055502454,4,Bonds,1,196.5768,2002,2,1,1,11,OFF045,7,1576.6144
FDE02,8.71,0,0.120663214,3,Bonds,1,95.6778,1985,1,2,3,28,OFF027,5,2910.2118
FDD38,16.75,1,0.00819018,3,Bonds,1,103.7674,2004,2,1,1,9,OFF035,6,2852.2872
FDF34,9.3,1,0.014098693,13,Bonds,1,197.7084,2007,2,1,1,6,OFF017,2,3372.9428
FDP15,15.2,0,0.083536071,10,Bonds,1,256.033,1998,2,2,0,15,OFF010,0,1281.665
NCI29,8.6,0,0.032806066,8,Private Equity,2,143.6154,2007,2,1,1,6,OFF017,2,2127.231
FDU27,18.6,1,0.172446822,10,Bonds,1,47.1376,2007,2,1,1,6,OFF017,2,767.0016
NCD55,14.0,0,0.024213354,9,Private Equity,2,42.4454,1985,1,2,3,28,OFF027,5,293.6178
FDU37,9.5,1,0.104461432,3,Bonds,1,79.596,1997,2,0,1,16,OFF046,8,1038.648
FDA01,15.0,1,0.054685839,3,Bonds,1,60.2904,2007,2,1,1,6,OFF017,2,1581.9408
FDS13,6.465,0,0.124758619,3,Bonds,1,264.1884,2002,2,1,1,11,OFF045,7,3444.8492
FDK55,18.5,0,0.02586664,10,Bonds,1,88.9172,2009,1,2,2,4,OFF018,3,1695.1268
FDR36,6.715,1,0.121563385,0,Bonds,1,43.7454,2004,2,1,1,9,OFF035,6,545.2902
DRK49,14.15,0,0.035999599,14,ETF,0,41.5138,1999,1,0,1,14,OFF049,9,162.4552
DRM23,16.6,0,0.151208127,7,ETF,0,171.7422,1985,1,2,3,28,OFF027,5,6207.9192
FDH47,13.5,1,0.21561193,15,Bonds,1,98.6068,1998,2,2,0,15,OFF010,0,97.2068
FDZ21,17.6,1,0.039381633,13,Bonds,1,98.041,2009,1,2,2,4,OFF018,3,675.787
FDI57,19.85,0,0.054331235,12,Bonds,1,198.7768,2007,2,1,1,6,OFF017,2,4532.7664
FDK26,5.46,1,0.056338482,3,Bonds,1,184.624,1985,2,0,0,28,OFF019,4,1304.968
FDQ36,7.855,1,0.161516894,0,Bonds,1,37.0848,2004,2,1,1,9,OFF035,6,447.4176
FDJ58,15.6,1,0.184359831,13,Bonds,1,172.6764,1985,2,0,0,28,OFF019,4,858.882
FDD45,8.615,0,0.116484721,6,Bonds,1,94.1436,2002,2,1,1,11,OFF045,7,1134.5232
FDG50,7.405,0,0.015302764,3,Bonds,1,89.9146,2002,2,1,1,11,OFF045,7,2189.1504
FDO36,19.7,0,0.136417078,0,Bonds,1,179.766,1985,2,0,0,28,OFF019,4,179.766
NCW42,18.2,0,0.058707159,9,Private Equity,2,220.5456,2009,1,2,2,4,OFF018,3,3094.6384
NCH18,9.3,0,0.074753743,9,Private Equity,2,246.4802,1998,2,2,0,15,OFF010,0,982.7208
FDY59,8.195,0,0.031251369,0,Bonds,1,93.3462,1985,1,2,3,28,OFF027,5,1018.0082
NCO42,21.25,0,0.024705597,9,Private Equity,2,145.1102,2002,2,1,1,11,OFF045,7,1603.9122
FDM45,8.655,1,0.088693595,13,Bonds,1,122.5756,2007,2,1,1,6,OFF017,2,2181.1608
NCV29,11.8,0,0.038235337,8,Private Equity,2,177.5686,1998,2,2,0,15,OFF010,0,711.0744
FDT08,13.65,0,0.048980156,6,Bonds,1,148.705,1985,1,2,3,28,OFF027,5,2996.1
NCQ43,17.75,0,0.194874778,11,Private Equity,2,110.2912,1985,2,0,0,28,OFF019,4,218.3824
NCA54,16.5,0,0.036611104,9,Private Equity,2,180.9318,1987,0,2,1,26,OFF013,1,3247.7724
FDW55,12.6,1,0.025639529,6,Bonds,1,248.8092,2004,2,1,1,9,OFF035,6,6723.2484
FDI10,8.51,1,0.07802465,13,Bonds,1,171.4422,1985,1,2,3,28,OFF027,5,3448.844
NCS53,14.5,0,0.157190017,8,Private Equity,2,156.8604,1985,2,0,0,28,OFF019,4,316.9208
FDZ35,9.6,1,0.022170592,1,Bonds,1,105.199,1985,1,2,3,28,OFF027,5,3199.169
FDF10,15.5,1,0.156797787,13,Bonds,1,148.6418,1987,0,2,1,26,OFF013,1,3972.8286
FDO38,17.25,0,0.07325106,3,Bonds,1,76.4986,2007,2,1,1,6,OFF017,2,778.986
FDY45,17.5,0,0.026289984,13,Bonds,1,253.7356,2007,2,1,1,6,OFF017,2,3815.034
FDC40,16.0,1,0.065328932,4,Bonds,1,78.4986,2009,1,2,2,4,OFF018,3,1791.6678
NCO54,19.5,0,0.014296484,9,Private Equity,2,53.7614,1999,1,0,1,14,OFF049,9,1436.7964
FDQ14,9.27,0,0.062038986,4,Bonds,1,148.005,2009,1,2,2,4,OFF018,3,1797.66
FDM10,18.25,0,0.075908374,13,Bonds,1,213.4218,1987,0,2,1,26,OFF013,1,3846.9924
DRK23,8.395,0,0.072383777,7,ETF,0,251.504,2007,2,1,1,6,OFF017,2,7084.112
NCR17,9.8,0,0.024363026,8,Private Equity,2,114.0492,1987,0,2,1,26,OFF013,1,2085.2856
FDG31,12.15,0,0.066351687,10,Bonds,1,65.0826,1985,2,0,0,28,OFF019,4,193.7478
FDH02,7.27,1,0.020823289,3,Bonds,1,92.4488,2002,2,1,1,11,OFF045,7,996.0368
DRH37,17.6,0,0.041851756,14,ETF,0,162.7526,2007,2,1,1,6,OFF017,2,3124.5994
DRC36,13.0,1,0.045239326,14,ETF,0,174.1054,2007,2,1,1,6,OFF017,2,4377.635
FDB56,8.75,1,0.074778547,6,Bonds,1,186.3556,2002,2,1,1,11,OFF045,7,3567.3564
NCK54,12.15,0,0.029583249,9,Private Equity,2,114.715,2002,2,1,1,11,OFF045,7,1048.635
NCQ17,10.3,0,0.143227134,8,Private Equity,2,154.663,1987,0,2,1,26,OFF013,1,2816.334
FDM13,6.425,0,0.063432676,2,Bonds,1,132.8626,2009,1,2,2,4,OFF018,3,524.6504
FDT44,16.6,0,0.103406065,6,Bonds,1,116.4466,2009,1,2,2,4,OFF018,3,1178.466
FDO28,5.765,0,0.126585095,5,Bonds,1,122.4098,1985,2,0,0,28,OFF019,4,120.5098
NCK07,10.65,0,0.04896208,11,Private Equity,2,165.8526,2007,2,1,1,6,OFF017,2,3946.8624
NCP05,19.6,0,0.025286583,8,Private Equity,2,151.8024,1997,2,0,1,16,OFF046,8,1366.2216
FDX11,16.0,1,0.106752081,0,Bonds,1,181.4634,1997,2,0,1,16,OFF046,8,1090.5804
FDS52,8.89,0,0.005485618,5,Bonds,1,99.3016,2002,2,1,1,11,OFF045,7,607.2096
FDB14,20.25,1,0.102932246,3,Bonds,1,93.212,2002,2,1,1,11,OFF045,7,1304.968
NCY06,15.25,0,0.060888514,9,Private Equity,2,130.1968,1985,1,2,3,28,OFF027,5,1565.9616
FDS45,5.175,1,0.029662795,13,Bonds,1,105.2622,2007,2,1,1,6,OFF017,2,2328.9684
DRF23,4.61,0,0.134603486,7,ETF,0,173.8396,1997,2,0,1,16,OFF046,8,1221.0772
FDD33,12.85,0,0.108382679,6,Bonds,1,231.9642,1985,1,2,3,28,OFF027,5,6970.926
NCA53,11.395,0,0.009918699,8,Private Equity,2,49.4034,2009,1,2,2,4,OFF018,3,777.6544
FDC46,17.7,0,0.116520447,13,Bonds,1,186.0266,2004,2,1,1,9,OFF035,6,2950.8256
NCW41,18.0,0,0.015447454,8,Private Equity,2,159.2604,2004,2,1,1,9,OFF035,6,3961.51
FDZ39,19.7,1,0.018098194,10,Bonds,1,104.599,2009,1,2,2,4,OFF018,3,309.597
FDE51,5.925,1,0.097012989,4,Bonds,1,42.9086,2007,2,1,1,6,OFF017,2,758.3462
FDG32,19.85,0,0.17514326,6,Bonds,1,222.3772,1985,1,2,3,28,OFF027,5,9562.2196
NCK07,10.65,0,0.048785427,11,Private Equity,2,163.9526,2002,2,1,1,11,OFF045,7,1644.526
NCQ41,14.8,0,0.019476708,8,Private Equity,2,193.0794,2004,2,1,1,9,OFF035,6,3901.588
FDL36,15.1,0,0.076229769,0,Bonds,1,90.483,2002,2,1,1,11,OFF045,7,1617.894
FDQ26,13.5,1,0.067948491,4,Bonds,1,57.8562,1999,1,0,1,14,OFF049,9,711.0744
FDR02,16.7,0,0.022190488,4,Bonds,1,113.1886,2007,2,1,1,6,OFF017,2,3335.658
FDV59,13.35,0,0.056139218,1,Bonds,1,217.6166,2009,1,2,2,4,OFF018,3,3265.749
FDZ33,10.195,0,0.119000409,13,Bonds,1,147.2076,1998,2,2,0,15,OFF010,0,739.038
NCT41,15.7,0,0.05610384,8,Private Equity,2,153.5024,2002,2,1,1,11,OFF045,7,2580.6408
FDB17,13.15,0,0.061381589,5,Bonds,1,179.9976,1998,2,2,0,15,OFF010,0,181.0976
FDN44,13.15,0,0.022795611,6,Bonds,1,160.192,1997,2,0,1,16,OFF046,8,1597.92
FDE45,12.1,0,0.040323731,6,Bonds,1,180.0002,1987,0,2,1,26,OFF013,1,4656.6052
FDG47,12.8,0,0.070012633,15,Bonds,1,262.8252,2007,2,1,1,6,OFF017,2,2885.5772
NCP02,7.105,0,0.044591774,9,Private Equity,2,59.6562,1985,1,2,3,28,OFF027,5,2192.4794
FDW02,4.805,1,0.037699423,4,Bonds,1,125.5704,1997,2,0,1,16,OFF046,8,3880.2824
NCM53,18.75,0,0.052040915,8,Private Equity,2,105.728,1997,2,0,1,16,OFF046,8,2024.032
FDD47,7.6,1,0.142292265,15,Bonds,1,171.3448,1987,0,2,1,26,OFF013,1,3238.4512
FDE28,9.5,1,0.132521929,5,Bonds,1,228.6668,2004,2,1,1,9,OFF035,6,4146.6024
FDV12,16.7,1,0.061122656,0,Bonds,1,100.0384,2009,1,2,2,4,OFF018,3,2463.46
FDE36,5.26,1,0.041942549,0,Bonds,1,165.4868,2009,1,2,2,4,OFF018,3,2293.0152
FDU45,15.6,1,0.035506142,13,Bonds,1,112.4518,1997,2,0,1,16,OFF046,8,3301.7022
FDP28,13.65,1,0.080573371,5,Bonds,1,260.1936,1987,0,2,1,26,OFF013,1,3914.904
FDH33,12.85,0,0.121972274,13,Bonds,1,43.1428,2002,2,1,1,11,OFF045,7,703.0848
FDO44,12.6,0,0.087436672,6,Bonds,1,109.9228,2004,2,1,1,9,OFF035,6,663.1368
FDR07,21.35,0,0.136119549,6,Bonds,1,94.1094,1985,2,0,0,28,OFF019,4,190.4188
FDJ45,17.75,0,0.073396761,12,Bonds,1,35.1216,2004,2,1,1,9,OFF035,6,830.9184
FDS59,14.8,1,0.073468631,1,Bonds,1,110.857,1998,2,2,0,15,OFF010,0,329.571
FDU34,18.25,0,0.075132353,13,Bonds,1,125.9046,1987,0,2,1,26,OFF013,1,2365.5874
NCL06,14.65,0,0.120624771,9,Private Equity,2,261.7594,1998,2,2,0,15,OFF010,0,523.3188
FDR37,16.5,1,0.110888167,2,Bonds,1,181.6292,1998,2,2,0,15,OFF010,0,1094.5752
NCM53,18.75,0,0.052252908,8,Private Equity,2,105.728,2009,1,2,2,4,OFF018,3,1704.448
DRG25,10.5,0,0.019046089,14,ETF,0,188.424,2004,2,1,1,9,OFF035,6,2237.088
DRE25,15.35,0,0.073397129,14,ETF,0,91.912,1999,1,0,1,14,OFF049,9,2609.936
FDZ45,14.1,0,0.067011609,13,Bonds,1,197.1084,2002,2,1,1,11,OFF045,7,2182.4924
NCV53,8.27,0,0.031490111,8,Private Equity,2,239.088,1998,2,2,0,15,OFF010,0,719.064
FDR55,12.15,1,0.132621594,6,Bonds,1,190.1872,2009,1,2,2,4,OFF018,3,3781.744
FDS47,16.75,0,0.129045287,1,Bonds,1,87.6856,1985,1,2,3,28,OFF027,5,1845.5976
DRG27,8.895,0,0.105110692,4,ETF,0,41.1138,1997,2,0,1,16,OFF046,8,690.4346
FDA02,14.0,1,0.02976887,4,Bonds,1,145.4786,1999,1,0,1,14,OFF049,9,1300.3074
FDF45,18.2,1,0.012229464,6,Bonds,1,56.8904,2002,2,1,1,11,OFF045,7,1406.1696
FDZ58,17.85,0,0.052176861,13,Bonds,1,122.8072,1997,2,0,1,16,OFF046,8,857.5504
NCH30,17.1,0,0.06725846,9,Private Equity,2,115.186,1999,1,0,1,14,OFF049,9,2490.092
FDN03,9.8,1,0.025257508,10,Bonds,1,248.5408,1998,2,2,0,15,OFF010,0,751.0224
FDH12,9.6,0,0.085085743,0,Bonds,1,105.128,1999,1,0,1,14,OFF049,9,1065.28
NCH54,13.5,0,0.12163321,9,Private Equity,2,161.692,1998,2,2,0,15,OFF010,0,159.792
DRH01,17.5,0,0.098102581,14,ETF,0,172.9738,2002,2,1,1,11,OFF045,7,4344.345
FDX01,10.1,0,0.024047319,3,Bonds,1,115.515,1985,1,2,3,28,OFF027,5,1980.755
FDD34,7.945,0,0.01596609,13,Bonds,1,163.521,2007,2,1,1,6,OFF017,2,1794.331
FDC53,8.68,0,0.008792907,5,Bonds,1,96.7384,1985,1,2,3,28,OFF027,5,2956.152
FDO28,5.765,0,0.072238195,5,Bonds,1,120.0098,1987,0,2,1,26,OFF013,1,1687.1372
DRJ51,14.1,0,0.08849163,4,ETF,0,231.1668,2007,2,1,1,6,OFF017,2,7602.1044
FDD14,20.7,0,0.170500183,3,Bonds,1,184.1266,2009,1,2,2,4,OFF018,3,1659.8394
FDW35,10.6,0,0.011134397,1,Bonds,1,42.8454,2009,1,2,2,4,OFF018,3,167.7816
NCH18,9.3,0,0.044730667,9,Private Equity,2,245.1802,1999,1,0,1,14,OFF049,9,2456.802
FDK20,12.6,1,0.04179272,6,Bonds,1,122.0072,2007,2,1,1,6,OFF017,2,1347.5792
FDY47,8.6,1,0.054484461,1,Bonds,1,130.131,1997,2,0,1,16,OFF046,8,1557.972
FDG32,19.85,0,0.175849067,6,Bonds,1,222.0772,1987,0,2,1,26,OFF013,1,2001.3948
FDC20,10.65,0,0.024069113,6,Bonds,1,56.2272,2009,1,2,2,4,OFF018,3,559.272
NCS29,9.0,0,0.06953231,8,Private Equity,2,266.5884,2004,2,1,1,9,OFF035,6,6624.71
FDG53,10.0,0,0.045848263,5,Bonds,1,138.518,2004,2,1,1,9,OFF035,6,2237.088
FDV26,20.25,1,0.076160451,4,Bonds,1,196.2794,1997,2,0,1,16,OFF046,8,2731.1116
FDE40,15.6,1,0.099704558,4,Bonds,1,63.1194,2007,2,1,1,6,OFF017,2,1300.3074
FDM02,12.5,1,0.073735058,3,Bonds,1,87.1198,1997,2,0,1,16,OFF046,8,1657.1762
FDU11,4.785,0,0.0931174,1,Bonds,1,118.6098,2007,2,1,1,6,OFF017,2,361.5294
FDB51,6.92,0,0.038446805,4,Bonds,1,63.5852,2004,2,1,1,9,OFF035,6,751.0224
FDQ03,15.0,1,0.078172471,10,Bonds,1,238.8248,2002,2,1,1,11,OFF045,7,3555.372
DRK35,8.365,0,0.071992202,7,ETF,0,38.3506,2002,2,1,1,11,OFF045,7,986.7156
FDZ32,7.785,1,0.038210084,6,Bonds,1,103.8964,2002,2,1,1,11,OFF045,7,946.7676
FDU38,10.8,0,0.0824812,4,Bonds,1,191.6504,1987,0,2,1,26,OFF013,1,2492.7552
DRM11,6.57,0,0.066069578,7,ETF,0,261.0278,1997,2,0,1,16,OFF046,8,4165.2448
FDS36,8.38,1,0.046848322,0,Bonds,1,110.557,1987,0,2,1,26,OFF013,1,3844.995
FDO52,11.6,1,0.077164595,5,Bonds,1,172.5106,1997,2,0,1,16,OFF046,8,2566.659
FDA04,11.3,1,0.066833743,5,Bonds,1,257.2962,1999,1,0,1,14,OFF049,9,2330.9658
NCE31,7.67,0,0.185596553,9,Private Equity,2,35.7216,2009,1,2,2,4,OFF018,3,69.2432
FDC33,8.96,1,0.068925304,6,Bonds,1,196.9768,2004,2,1,1,9,OFF035,6,2759.0752
FDS33,6.67,1,0.12367891,13,Bonds,1,88.9514,2002,2,1,1,11,OFF045,7,885.514
NCJ05,18.7,0,0.046348967,8,Private Equity,2,153.6682,2007,2,1,1,6,OFF017,2,1677.1502
FDN51,17.85,1,0.021065311,10,Bonds,1,261.5936,2007,2,1,1,6,OFF017,2,6002.8528
FDZ10,17.85,0,0.077849833,13,Bonds,1,127.202,1985,2,0,0,28,OFF019,4,506.008
NCQ30,7.725,0,0.029236727,9,Private Equity,2,123.8414,2007,2,1,1,6,OFF017,2,1340.2554
FDL09,19.6,1,0.127929521,13,Bonds,1,167.4816,1987,0,2,1,26,OFF013,1,3691.1952
FDU03,18.7,1,0.091560606,10,Bonds,1,182.3292,2004,2,1,1,9,OFF035,6,3831.0132
FDQ32,17.85,1,0.081605462,6,Bonds,1,122.3388,1985,2,0,0,28,OFF019,4,371.5164
FDI38,13.35,1,0.014626901,3,Bonds,1,207.7638,1997,2,0,1,16,OFF046,8,3520.0846
FDE36,5.26,1,0.041837331,0,Bonds,1,161.8868,1999,1,0,1,14,OFF049,9,5077.3908
FDY02,8.945,1,0.088002959,4,Bonds,1,261.391,2009,1,2,2,4,OFF018,3,1840.937
NCA17,20.6,0,0.04551031,8,Private Equity,2,149.6392,2002,2,1,1,11,OFF045,7,894.8352
DRJ25,14.6,0,0.150801606,14,ETF,0,48.7692,1999,1,0,1,14,OFF049,9,1231.73
FDI26,5.94,0,0.03495749,3,Bonds,1,177.1344,2002,2,1,1,11,OFF045,7,2854.9504
FDT50,6.75,1,0.108458498,4,Bonds,1,96.9752,2002,2,1,1,11,OFF045,7,958.752
FDR02,16.7,0,0.022155562,4,Bonds,1,109.5886,2009,1,2,2,4,OFF018,3,1000.6974
NCY05,13.5,0,0.055301055,8,Private Equity,2,34.6874,2007,2,1,1,6,OFF017,2,317.5866
FDI50,8.42,1,0.030816999,3,Bonds,1,230.8352,1987,0,2,1,26,OFF013,1,3435.528
FDW56,7.68,0,0.0711891,6,Bonds,1,193.3162,2009,1,2,2,4,OFF018,3,5772.486
FDS32,17.75,1,0.029821648,6,Bonds,1,139.9838,2007,2,1,1,6,OFF017,2,1123.8704
FDT48,4.92,0,0.046142232,0,Bonds,1,199.1084,2009,1,2,2,4,OFF018,3,4761.8016
FDU57,8.27,1,0.089735804,13,Bonds,1,148.7708,2002,2,1,1,11,OFF045,7,2708.4744
FDL51,20.7,1,0.04745185,4,Bonds,1,214.6876,1987,0,2,1,26,OFF013,1,3001.4264
FDO52,11.6,1,0.077150004,5,Bonds,1,170.2106,2004,2,1,1,9,OFF035,6,1882.2166
FDS57,15.5,0,0.181114059,13,Bonds,1,141.647,1985,2,0,0,28,OFF019,4,429.441
FDR22,19.35,1,0.018562604,13,Bonds,1,110.5544,1997,2,0,1,16,OFF046,8,1565.9616
FDB57,20.25,1,0.018789455,6,Bonds,1,222.0772,1987,0,2,1,26,OFF013,1,3113.2808
FDA04,11.3,1,0.066674465,5,Bonds,1,259.1962,1987,0,2,1,26,OFF013,1,5179.924
FDM09,11.15,1,0.143831787,13,Bonds,1,169.979,1998,2,2,0,15,OFF010,0,169.779
NCQ38,16.35,0,0.023402893,11,Private Equity,2,108.228,1985,2,0,0,28,OFF019,4,213.056
FDP52,18.7,1,0.070979698,5,Bonds,1,229.501,2009,1,2,2,4,OFF018,3,1607.907
DRK11,8.21,0,0.018847114,7,ETF,0,148.0392,1985,2,0,0,28,OFF019,4,447.4176
FDN40,5.88,0,0.086945823,5,Bonds,1,152.9998,2007,2,1,1,6,OFF017,2,3691.1952
FDV58,20.85,0,0.121438886,13,Bonds,1,196.1452,1999,1,0,1,14,OFF049,9,1565.9616
DRA59,8.27,1,0.153963448,14,ETF,0,183.2924,2007,2,1,1,6,OFF017,2,2406.2012
FDE23,17.6,1,0.053288857,15,Bonds,1,47.306,2002,2,1,1,11,OFF045,7,605.878
FDI08,18.2,1,0.066431507,6,Bonds,1,250.1092,2002,2,1,1,11,OFF045,7,4233.1564
FDE09,8.775,0,0.037824735,6,Bonds,1,109.7228,1985,2,0,0,28,OFF019,4,331.5684
FDG09,20.6,1,0.047936284,6,Bonds,1,185.7556,1997,2,0,1,16,OFF046,8,3942.8676
FDS57,15.5,0,0.103356186,13,Bonds,1,142.847,1987,0,2,1,26,OFF013,1,1574.617
FDW15,15.35,1,0.055067732,10,Bonds,1,146.5734,1987,0,2,1,26,OFF013,1,2375.5744
FDH56,9.8,1,0.063916425,6,Bonds,1,117.1492,1999,1,0,1,14,OFF049,9,2780.3808
FDM36,11.65,1,0.059063036,0,Bonds,1,172.0422,2007,2,1,1,6,OFF017,2,1379.5376
NCQ38,16.35,0,0.013442036,11,Private Equity,2,104.528,2007,2,1,1,6,OFF017,2,1065.28
DRE48,8.43,0,0.01724183,14,ETF,0,197.0768,1985,1,2,3,28,OFF027,5,8868.456
FDP33,18.7,0,0.089777214,13,Bonds,1,256.4672,2007,2,1,1,6,OFF017,2,5369.0112
FDI33,16.5,0,0.028418817,13,Bonds,1,92.8146,1997,2,0,1,16,OFF046,8,2097.9358
FDO16,5.48,0,0.015108194,5,Bonds,1,83.725,1997,2,0,1,16,OFF046,8,1165.15
FDW34,9.6,0,0.035780385,13,Bonds,1,241.317,2007,2,1,1,6,OFF017,2,3645.255
FDM22,14.0,1,0.073462632,13,Bonds,1,52.364,1985,2,0,0,28,OFF019,4,53.264
NCO07,9.06,0,0.009816092,11,Private Equity,2,211.856,2009,1,2,2,4,OFF018,3,3621.952
FDC44,15.6,0,0.172946916,6,Bonds,1,114.1518,2002,2,1,1,11,OFF045,7,1821.6288
DRB48,16.75,1,0.024892129,14,ETF,0,37.8822,1999,1,0,1,14,OFF049,9,589.233
NCV29,11.8,0,0.022824491,8,Private Equity,2,177.0686,1987,0,2,1,26,OFF013,1,3022.0662
FDE28,9.5,1,0.195483698,5,Bonds,1,231.3668,1987,0,2,1,26,OFF013,1,5759.17
FDP49,9.0,1,0.069229076,2,Bonds,1,55.9614,2002,2,1,1,11,OFF045,7,386.8298
FDX59,10.195,0,0.051766042,1,Bonds,1,34.5558,2002,2,1,1,11,OFF045,7,441.4254
FDN60,15.1,0,0.095140088,0,Bonds,1,159.9604,2004,2,1,1,9,OFF035,6,2852.2872
DRC36,13.0,1,0.044976367,14,ETF,0,176.2054,2004,2,1,1,9,OFF035,6,1225.7378
FDE02,8.71,0,0.212293753,3,Bonds,1,92.2778,1985,2,0,0,28,OFF019,4,469.389
NCU29,7.685,0,0.025354072,8,Private Equity,2,144.476,1985,1,2,3,28,OFF027,5,3661.9
NCQ17,10.3,0,0.195721125,8,Private Equity,2,156.463,1998,2,2,0,15,OFF010,0,312.926
DRD12,6.96,0,0.077508015,14,ETF,0,92.3146,2009,1,2,2,4,OFF018,3,1094.5752
FDV45,16.75,0,0.045009952,13,Bonds,1,186.8556,1987,0,2,1,26,OFF013,1,2440.8228
FDZ02,6.905,1,0.037962696,4,Bonds,1,97.5726,1985,1,2,3,28,OFF027,5,978.726
FDW26,11.8,1,0.187443314,4,Bonds,1,220.4772,1985,2,0,0,28,OFF019,4,444.7544
FDN40,5.88,0,0.086384841,5,Bonds,1,153.2998,1987,0,2,1,26,OFF013,1,2153.1972
FDR19,13.5,1,0.158947217,6,Bonds,1,145.5102,1985,1,2,3,28,OFF027,5,5978.2182
FDD50,18.85,0,0.141615436,3,Bonds,1,169.0132,2004,2,1,1,9,OFF035,6,1860.2452
NCD18,16.0,0,0.072725311,9,Private Equity,2,228.8668,1997,2,0,1,16,OFF046,8,1612.5676
FDA34,11.5,0,0.01484819,15,Bonds,1,172.108,1987,0,2,1,26,OFF013,1,2077.296
